sp,lat,lon
"Melipona_crinita",9.2981,-78.97662
"Melipona_crinita",-3.36667,-64.7
"Melipona_crinita",-11.08333333,-68.83333333
"Melipona_favosa",10.4050,-75.5300
"Melipona_favosa",-10,-55
"Melipona_favosa",2.77000,-64.22000
"Melipona_favosa",5.5,-71.5
"Melipona_favosa",10.405,-75.53
"Melipona_favosa",7.73417,-72.21694
"Melipona_favosa",8.93333,-67.41667
"Melipona_favosa",10.5,-66.88333
"Melipona_favosa",20.967,-89.617
"Melipona_favosa",5.08609,-52.71416
"Melipona_favosa",5.11805,-52.68208
"Melipona_favosa",5.15839,-52.64374
"Melipona_favosa",4.8886,-52.37823
"Melipona_favosa",4.93333,-52.33333
"Melipona_favosa",5.8458,-55.05083
"Melipona_favosa",10.93333,-74.25
"Melipona_fuliginosa",8.99583,-83.455555
"Melipona_fuliginosa",4,-72
"Melipona_fuliginosa",-10.5600,-75.0900
"Melipona_fuliginosa",-15.43330,-55.75000
"Melipona_fuliginosa",-13.14060,-63.77810
"Melipona_fuliginosa",-14.58333,-39.26666
"Melipona_fuliginosa",1.29860,-66.83800
"Melipona_fuliginosa",-10.6517,-68.5044
"Melipona_fuliginosa",-10.56,-75.09
"Melipona_fuliginosa",3.65,-53.21667
"Melipona_fuliginosa",-10.83169,-62.53961
"Melipona_fuliginosa",10.6641,-85.0972
"Melipona_fuliginosa",10.7333,-85.1
"Melipona_fuliginosa",10.3,-85.0956
"Melipona_fuliginosa",-7.29889,-50.44833
"Melipona_fuliginosa",4.50712,-73.34833
"Melipona_fuliginosa",9.18333,-79.85
"Melipona_fuliginosa",8.83333,-82.96667
"Melipona_fuliginosa",10.4395,-84.0166
"Melipona_fuliginosa",-3.74806,-73.24722
"Melipona_fuliginosa",10.3637,-83.6349
"Melipona_fuliginosa",9.3194,-83.7056
"Melipona_fuliginosa",9.1591,-83.3912
"Melipona_fuliginosa",-1.43728,-48.47061
"Melipona_fuliginosa",3.83333,-51.83333
"Melipona_fuliginosa",-12.75,-59.8
"Melipona_fuliginosa",-1.90486,-55.51729
"Melipona_fuliginosa",-19.00960,-57.65474
"Melipona_fuliginosa",-26.93330,-49.05000
"Melipona_fuliginosa",-15.60000,-68.76670
"Melipona_fuliginosa",6.38400,-58.69500
"Melipona_fuliginosa",-9,-70
"Melipona_fuliginosa",-12,-48
"Melipona_fuliginosa",-4,-53
"Melipona_fuliginosa",-12,-48
"Melipona_fulva",-2.75549,-67.61397
"Melipona_fulva",5.39333,-55.15806
"Melipona_fulva",5.27139,-54.92083
"Melipona_fulva",3.45472,-55.37861
"Melipona_fulva",4.35,-52.31667
"Melipona_fulva",5.03333,-52.56667
"Melipona_fulva",4.83333,-52.51667
"Melipona_fulva",4.66667,-52.21667
"Melipona_fulva",3.61667,-53.26667
"Melipona_fulva",3.65,-53.21667
"Melipona_fulva",5.07833,-52.72152
"Melipona_fulva",5.08609,-52.71416
"Melipona_fulva",5.0797,-52.72058
"Melipona_fulva",5.159,-52.642
"Melipona_fulva",5.11805,-52.68208
"Melipona_fulva",5.15839,-52.64374
"Melipona_fulva",5.1248,-52.7221
"Melipona_fulva",5.18195,-52.68208
"Melipona_fulva",4.85575,-52.27443
"Melipona_fulva",4.8886,-52.37823
"Melipona_fulva",3.83333,-51.83333
"Melipona_fulva",-1.90486,-55.51729
"Melipona_fulva",3.8,-76.5
"Melipona_fuscopilosa",-2.75549,-67.61397
"Melipona_fuscopilosa",-12,-69
"Melipona_fuscopilosa",-12.53714,-69.02298
"Melipona_fuscopilosa",-12.55,-69.05
"Melipona_fuscopilosa",-3.37790,-68.87350
"Melipona_fuscopilosa",-9,-70
"Melipona_fuscopilosa",-3.37790,-68.87350
"Melipona_fuscopilosa",-1,-71.9
"Melipona_fuscopilosa",-0.8,-76.4
"Melipona_grandis",-12.45570,-64.23030
"Melipona_grandis",-3.11330,-60.02530
"Melipona_grandis",-4,-75.2
"Melipona_grandis",-0.67417,-76.39741
"Melipona_grandis",-2.08600,-73.62100
"Melipona_grandis",-7.08133,-76.31483
"Melipona_grandis",-6.5014,-76.3656
"Melipona_grandis",-11.94472,-71.28333
"Melipona_grandis",-9.4101,-62.55798
"Melipona_grandis",-8.37011,-63.53942
"Melipona_grandis",-5.86389,-74.01111
"Melipona_grandis",-12.55,-69.05
"Melipona_grandis",-14.46667,-67.56667
"Melipona_grandis",-8.76667,-63.9
"Melipona_grandis",-11.08333333,-68.83333333
"Melipona_grandis",3.5,-73
"Melipona_grandis",0.5,-76
"Melipona_grandis",-3.11330,-60.02530
"Melipona_grandis",-4.13333,-70.73333
"Melipona_grandis",-2.08600,-73.62100
"Melipona_grandis",-4,-75.2
"Melipona_grandis",-3.03333,-77.81666
"Melipona_grandis",-6.5014,-76.3656
"Melipona_grandis",-12.3,-70.9
"Melipona_grandis",-12.53250,-66.91470
"Melipona_grandis",-16.71100,-65.66300
"Melipona_bradleyi",0.79980,-66.00020
"Melipona_bradleyi",-1.95567,-67.92994
"Melipona_bradleyi",-10.3239,-64.56415
"Melipona_bradleyi",-1.57028,-62.98167
"Melipona_bradleyi",3.8322,-51.836
"Melipona_bradleyi",3.83333,-51.83333
"Melipona_bradleyi",-7.75000000,-50.78333333
"Melipona_bradleyi",-7.50000000,-50.75000000
"Melipona_bradleyi",-5.43333333,-60.20000000
