sp,lat,lon
"Rhinella_arunco",-33.0806,-71.5197
"Rhinella_arunco",-32.73333,-71.26667
"Rhinella_arunco",-33.36306,-70.48871
"Rhinella_arunco",-15.2333,-69.6833
"Rhinella_arunco",-16.3989,-71.535
"Rhinella_arunco",-12.93333,-72.03333
"Rhinella_arunco",-15.8333,-70.0333
"Rhinella_arunco",-17.93333,-63.08333
"Rhinella_arunco",-16.55,-68.7
"Rhinella_arunco",-16.58333,-68.85
"Rhinella_arunco",-16.65,-68.3
"Rhinella_atacamensis",-25.38389,-70.38389
"Rhinella_atacamensis",-29.15,-70.99
"Rhinella_bergi",-24.45,-57.05
"Rhinella_bergi",-23.4071,-57.4141
"Rhinella_bergi",-23.4083,-57.43
"Rhinella_bergi",-23.5166,-57.8533
"Rhinella_bergi",-24.5594,-58.0359
"Rhinella_bergi",-31.68882,-64.8188
"Rhinella_bergi",-32.90393,-66.1212
"Rhinella_bergi",-25.6388,-60.27896
"Rhinella_bergi",-26.79118,-60.43879
"Rhinella_bergi",-25.67187,-58.26171
"Rhinella_bergi",-27.44642,-58.88705
"Rhinella_bergi",-25.29271,-57.72804
"Rhinella_bergi",-27.3105,-58.66795
"Rhinella_bergi",-24.98239,-58.55141
"Rhinella_castaneotica",-8.84972,-64.00167
"Rhinella_castaneotica",-9.48528,-56.47242
"Rhinella_castaneotica",-9.37531,-56.73161
"Rhinella_castaneotica",-9.58194,-56.71097
"Rhinella_castaneotica",-8.87306,-64.7725
"Rhinella_castaneotica",-8.87306,-64.02306
"Rhinella_castaneotica",-9.57747,-55.92192
"Rhinella_castaneotica",-10.32139,-64.56333
"Rhinella_castaneotica",-8.47939,-65.71656
"Rhinella_castaneotica",-3.15067,-54.84247
"Rhinella_castaneotica",-0.37,-51.85
"Rhinella_castaneotica",-4.28333,-55.9833
"Rhinella_castaneotica",-1.45,-48.45637
"Rhinella_castaneotica",-3.11333,-59.79138
"Rhinella_castaneotica",-2.90654,-54.22953
"Rhinella_castaneotica",-1.45,-48.4384
"Rhinella_castaneotica",-6,-51.3333
"Rhinella_cerradensis",-27.43651,-55.89007
"Rhinella_crucifer",-19.56,-40.92389
"Rhinella_crucifer",-15.37972,-39.54306
"Rhinella_crucifer",-19.88667,-40.5746
"Rhinella_crucifer",-20.31833,-40.40722
"Rhinella_crucifer",-19.9075,-40.51833
"Rhinella_crucifer",-14.13806,-39.73417
"Rhinella_crucifer",-20.40194,-41.02306
"Rhinella_crucifer",-20.53333,-40.8
"Rhinella_crucifer",-20.29083,-40.45667
"Rhinella_crucifer",-20.55167,-40.47111
"Rhinella_crucifer",-22.11972,-41.63861
"Rhinella_crucifer",-20.55083,-40.80167
"Rhinella_crucifer",-19.93556,-40.60028
"Rhinella_crucifer",-25.85799,-54.16945
"Rhinella_crucifer",-20.80583,-40.64556
"Rhinella_crucifer",-20.40456,-40.82821
"Rhinella_crucifer",-20.41278,-40.68306
"Rhinella_crucifer",-20.26667,-40.46667
"Rhinella_crucifer",-20.26667,-40.41667
"Rhinella_crucifer",-19.9325,-40.40667
"Rhinella_crucifer",-20.66667,-40.4975
"Rhinella_crucifer",-20.26389,-40.42
"Rhinella_crucifer",-20.8,-40.63333
"Rhinella_crucifer",-19.93639,-40.60028
"Rhinella_crucifer",-19.39111,-40.07222
"Rhinella_crucifer",-18.59333,-39.73222
"Rhinella_crucifer",-19.62,-43.22694
"Rhinella_crucifer",-20.36333,-40.65917
"Rhinella_crucifer",-20.51361,-41.08639
"Rhinella_crucifer",-26.76389,-55.87389
"Rhinella_crucifer",-20.31944,-40.33778
"Rhinella_crucifer",-20.12861,-40.30778
"Rhinella_crucifer",-26.1,-55.62
"Rhinella_crucifer",-19.82028,-40.27333
"Rhinella_crucifer",-18.00972,-40.05222
"Rhinella_crucifer",-20.43333,-40.95
"Rhinella_crucifer",-14.78583,-39.28028
"Rhinella_crucifer",-16.37778,-39.58028
"Rhinella_crucifer",-8.05417,-34.88083
"Rhinella_crucifer",-22.88667,-48.445
"Rhinella_crucifer",-20.10083,-40.52944
"Rhinella_crucifer",-21.01111,-40.83389
"Rhinella_crucifer",-8.34727,-36.0309
"Rhinella_crucifer",-15.0946,-39.3167
"Rhinella_crucifer",-23.63,-45.83
"Rhinella_crucifer",-21.6,-47.7
"Rhinella_crucifer",-24.57,-47.23
"Rhinella_crucifer",-22.5667,-42.55
"Rhinella_crucifer",-22.366,-42.5333
"Rhinella_crucifer",-23.63,-54.83
"Rhinella_crucifer",-28.8167,-49.85
"Rhinella_crucifer",-25.47694,-48.83417
"Rhinella_crucifer",-24.2629832851283,-47.37827
